Obra;Bloco;Unidade;Empresa;SituacaoUnidade;DataVenda;ValorVenda;DataLiberacaoChaves;FormaPagamento;FaseIncorporacao;DataCessao;DataDesembolso;DataEntregaInicial;DataHabiteSe;StatusDistrato;DataChaves;IndicePreChaves;IndicePosChaves;DebitoAutomatico;SaldoDevedor;DiasAtraso;ValorAtraso;TotalAtraso;CRM_ProcessamentoPendente;CRM_Operacao;CRM_PosicaoFinanceiraId;CreatedOn;ModifiedOn;DataPrevisaoEntrega;ValorPago;ValorPagoAtualizado;TipoPagamento;DataQuitacao;ValorQuitacao;LR_TipoContrato;LR_Saldo;LR_DataVencimento;LR_Codigo;LR_DataRenegociacao;PCVF_SaldoDevedor;PCVF_TotalAtraso;PCVU_SaldoDevedor;PCVU_TotalAtraso;PCVP_SaldoDevedor;PCVP_TotalAtraso;DEC_SaldoDevedor;DEC_TotalAtraso;MOD_SaldoDevedor;MOD_TotalAtraso;LIG_SaldoDevedor;LIG_TotalAtraso;TCS_SaldoDevedor;TCS_TotalAtraso;LOT_SaldoDevedor;LOT_TotalAtraso;CRM_ProcessamentoPendenteRepasse;ValorTotalReceberObras;ValorParcelaChaves;ValorTotalPosObra;DataUltimaPrestacaoPaga;DataUltimaAlteracao
153;1;00801A;896;Q ;2007-10-01 00:00:00.000;177245.83;;0;0;;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;;;2010-10-01 00:00:00.000;INCC1     ;INCC1     ;;0.00;0;0.00;0.00;0;U;4D5CA841-C86E-E411-B2D5-001DD8300006;2014-11-26 20:12:41.097;2014-11-26 20:12:41.097;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;1;00802A;896;Q ;2011-02-01 00:00:00.000;169935.48;;0;0;;2011-03-31 00:00:00.000;2010-10-01 00:00:00.000;;1;2011-02-01 00:00:00.000;INCC1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;575CA841-C86E-E411-B2D5-001DD8300006;2014-11-26 20:12:41.150;2014-11-26 20:12:41.150;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;1;00803A;896;Q ;2007-10-01 00:00:00.000;157570.27;;0;0;;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;;;2010-10-01 00:00:00.000;INCC1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;615CA841-C86E-E411-B2D5-001DD8300006;2014-11-26 20:12:41.203;2014-11-26 20:12:41.203;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;1;00805A;896;Q ;2009-09-01 00:00:00.000;195378.76;;0;0;;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;;;2010-10-01 00:00:00.000;INCC1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;755CA841-C86E-E411-B2D5-001DD8300006;2014-11-26 20:12:41.257;2014-11-26 20:12:41.257;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;1;00806A;896;Q ;2007-10-01 00:00:00.000;130059.33;;0;0;;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;;;2010-10-01 00:00:00.000;INCC1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;7E5CA841-C86E-E411-B2D5-001DD8300006;2014-11-26 20:12:41.310;2014-11-26 20:12:41.310;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;1;00807A;896;Q ;2007-10-01 00:00:00.000;149508.66;;0;0;;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;;;2007-10-01 00:00:00.000;INCC1     ;INCC1     ;;0.00;0;0.00;0.00;0;U;875CA841-C86E-E411-B2D5-001DD8300006;2014-11-26 20:12:41.367;2014-11-26 20:12:41.367;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;1;00808A;896;Q ;2012-02-01 00:00:00.000;203092.17;2012-04-04 00:00:00.000;3;0;;2012-02-29 00:00:00.000;2010-10-01 00:00:00.000;;1;2012-02-01 00:00:00.000;IGPM1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;6A50ACCF-C76E-E411-B2D5-001DD8300006;2014-11-26 20:12:41.420;2014-11-26 20:12:41.420;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;1;00901A;896;Q ;2007-10-01 00:00:00.000;181081.00;;0;0;;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;;;2010-10-01 00:00:00.000;INCC1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;4E5CA841-C86E-E411-B2D5-001DD8300006;2014-11-26 20:12:41.477;2014-11-26 20:12:41.477;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;1;00902A;896;Q ;2011-11-01 00:00:00.000;143775.00;2011-12-01 00:00:00.000;3;0;;2011-11-10 00:00:00.000;2010-10-01 00:00:00.000;;1;2011-11-01 00:00:00.000;IGPM1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;585CA841-C86E-E411-B2D5-001DD8300006;2014-11-26 20:12:41.530;2014-11-26 20:12:41.530;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;1;00903A;896;Q ;2007-10-01 00:00:00.000;135820.00;;0;0;;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;;;2010-10-01 00:00:00.000;INCC1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;625CA841-C86E-E411-B2D5-001DD8300006;2014-11-26 20:12:41.600;2014-11-26 20:12:41.600;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;1;00904A;896;Q ;2009-09-01 00:00:00.000;202205.02;;0;0;;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;;;2010-10-01 00:00:00.000;INCC2     ;IGPM2     ;;0.00;0;0.00;0.00;0;U;6C5CA841-C86E-E411-B2D5-001DD8300006;2014-11-26 20:12:41.657;2014-11-26 20:12:41.657;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;1;00906A;896;Q ;2009-09-01 00:00:00.000;151182.00;;0;0;;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;;;2010-10-01 00:00:00.000;INCC2     ;IGPM2     ;;0.00;0;0.00;0.00;0;U;7F5CA841-C86E-E411-B2D5-001DD8300006;2014-11-26 20:12:41.717;2014-11-26 20:12:41.717;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;1;00907A;896;Q ;2011-06-01 00:00:00.000;180000.00;2011-08-23 00:00:00.000;2;0;;2011-07-29 00:00:00.000;2010-10-01 00:00:00.000;;1;2011-06-01 00:00:00.000;IGPM2     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;885CA841-C86E-E411-B2D5-001DD8300006;2014-11-26 20:12:41.827;2014-11-26 20:12:41.827;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;1;01001A;896;Q ;2009-09-01 00:00:00.000;200767.05;;0;0;;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;;;2010-10-01 00:00:00.000;INCC1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;4F5CA841-C86E-E411-B2D5-001DD8300006;2014-11-26 20:12:41.923;2014-11-26 20:12:41.923;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;1;01002A;896;Q ;2012-04-01 00:00:00.000;166518.00;2012-05-31 00:00:00.000;2;0;;2012-05-23 00:00:00.000;2010-10-01 00:00:00.000;;1;2012-04-01 00:00:00.000;IGPM1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;595CA841-C86E-E411-B2D5-001DD8300006;2014-11-26 20:12:42.030;2014-11-26 20:12:42.030;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;1;01003A;896;Q ;2007-10-01 00:00:00.000;160988.06;;0;0;;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;;;2010-10-01 00:00:00.000;INCC2     ;IGPM2     ;;0.00;0;0.00;0.00;0;U;635CA841-C86E-E411-B2D5-001DD8300006;2014-11-26 20:12:42.167;2014-11-26 20:12:42.167;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;1;01004A;896;Q ;2009-09-01 00:00:00.000;171828.28;;0;0;;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;;;2010-10-01 00:00:00.000;INCC1     ;INCC1     ;;0.00;0;0.00;0.00;0;U;6D5CA841-C86E-E411-B2D5-001DD8300006;2014-11-26 20:12:42.283;2014-11-26 20:12:42.283;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;1;01005A;896;Q ;2012-07-01 00:00:00.000;222199.20;2012-07-30 00:00:00.000;2;0;;2012-07-16 00:00:00.000;2010-10-01 00:00:00.000;;1;2012-07-01 00:00:00.000;IGPM1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;765CA841-C86E-E411-B2D5-001DD8300006;2014-11-26 20:12:42.380;2014-11-26 20:12:42.380;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;1;01007A;896;Q ;2011-09-01 00:00:00.000;167442.00;2011-11-01 00:00:00.000;3;0;;2011-10-25 00:00:00.000;2010-10-01 00:00:00.000;;1;2011-09-01 00:00:00.000;IGPM1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;895CA841-C86E-E411-B2D5-001DD8300006;2014-11-26 20:12:42.510;2014-11-26 20:12:42.510;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;1;01008A;896;Q ;2007-10-01 00:00:00.000;331303.44;;0;0;;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;;;2010-10-01 00:00:00.000;INCC2     ;IGPM2     ;;0.00;0;0.00;0.00;0;U;6B50ACCF-C76E-E411-B2D5-001DD8300006;2014-11-26 20:12:42.610;2014-11-26 20:12:42.610;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;1;01101A;896;Q ;2011-12-01 00:00:00.000;221557.92;2012-03-02 00:00:00.000;2;0;;2011-12-27 00:00:00.000;2010-10-01 00:00:00.000;;1;2011-12-01 00:00:00.000;IGPM1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;505CA841-C86E-E411-B2D5-001DD8300006;2014-11-26 20:12:42.700;2014-11-26 20:12:42.700;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;1;01102A;896;Q ;2007-10-01 00:00:00.000;115361.51;;0;0;;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;;;2010-10-01 00:00:00.000;INCC1     ;INCC1     ;;0.00;0;0.00;0.00;0;U;5A5CA841-C86E-E411-B2D5-001DD8300006;2014-11-26 20:12:42.800;2014-11-26 20:12:42.800;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;1;01103A;896;Q ;2007-10-01 00:00:00.000;115840.01;;0;0;;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;;;2010-10-01 00:00:00.000;INCC1     ;INCC1     ;;0.00;0;0.00;0.00;0;U;645CA841-C86E-E411-B2D5-001DD8300006;2014-11-26 20:12:42.873;2014-11-26 20:12:42.873;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;1;01104A;896;Q ;2009-09-01 00:00:00.000;205978.41;;0;0;;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;;;2010-10-01 00:00:00.000;INCC1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;6E5CA841-C86E-E411-B2D5-001DD8300006;2014-11-26 20:12:42.943;2014-11-26 20:12:42.943;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;1;01105A;896;Q ;2007-09-01 00:00:00.000;212645.87;;0;0;;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;;;2010-10-01 00:00:00.000;INCC1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;775CA841-C86E-E411-B2D5-001DD8300006;2014-11-26 20:12:43.010;2014-11-26 20:12:43.010;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;1;01106A;896;Q ;2007-10-01 00:00:00.000;145299.86;;0;0;;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;;;2010-10-01 00:00:00.000;INCC1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;805CA841-C86E-E411-B2D5-001DD8300006;2014-11-26 20:12:43.077;2014-11-26 20:12:43.077;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;1;01108A;896;Q ;2011-11-01 00:00:00.000;210980.00;2011-12-26 00:00:00.000;2;0;;2011-11-30 00:00:00.000;2010-10-01 00:00:00.000;;1;2011-11-01 00:00:00.000;IGPM1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;6C50ACCF-C76E-E411-B2D5-001DD8300006;2014-11-26 20:12:43.137;2014-11-26 20:12:43.137;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;2;00101B;896;Q ;2007-09-01 00:00:00.000;164260.76;;0;0;;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;;;2010-03-01 00:00:00.000;INCC1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;AB50DBA5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:12:43.237;2014-11-26 20:12:43.237;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;2;00103B;896;Q ;2007-10-01 00:00:00.000;117515.95;2012-05-15 00:00:00.000;3;0;;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;;;2010-03-01 00:00:00.000;INCC1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;87459B4D-C86E-E411-B2D5-001DD8300006;2014-11-26 20:12:43.340;2014-11-26 20:12:43.340;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;2;00104B;896;Q ;2007-10-01 00:00:00.000;163766.55;;0;0;;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;;;2010-03-01 00:00:00.000;INCC1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;90459B4D-C86E-E411-B2D5-001DD8300006;2014-11-26 20:12:43.440;2014-11-26 20:12:43.440;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;2;00105B;896;Q ;2009-09-01 00:00:00.000;166336.48;;0;0;;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;;;2010-03-01 00:00:00.000;INCC1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;1D93A4D5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:12:43.530;2014-11-26 20:12:43.530;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;2;00106B;896;Q ;2007-10-01 00:00:00.000;118727.42;;0;0;;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;;;2010-03-01 00:00:00.000;INCC1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;2893A4D5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:12:43.627;2014-11-26 20:12:43.627;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;2;00107B;896;Q ;2011-07-01 00:00:00.000;143354.62;2011-09-16 00:00:00.000;2;0;;2011-07-29 00:00:00.000;2010-10-01 00:00:00.000;;1;2011-07-01 00:00:00.000;IGPM2     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;3293A4D5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:12:43.727;2014-11-26 20:12:43.727;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;2;00108B;896;Q ;2011-06-01 00:00:00.000;195063.52;2011-08-18 00:00:00.000;2;0;;2011-06-30 00:00:00.000;2010-10-01 00:00:00.000;;1;2011-06-01 00:00:00.000;IGPM1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;3C93A4D5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:12:43.820;2014-11-26 20:12:43.820;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;2;00201B;896;Q ;2007-10-01 00:00:00.000;171541.27;;0;0;;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;;;2007-10-01 00:00:00.000;INCC1     ;INCC1     ;;0.00;0;0.00;0.00;0;U;AA50DBA5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:12:43.920;2014-11-26 20:12:43.920;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;2;00202B;896;Q ;2009-09-01 00:00:00.000;122879.25;;0;0;;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;;;2010-03-01 00:00:00.000;INCC1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;7E459B4D-C86E-E411-B2D5-001DD8300006;2014-11-26 20:12:43.990;2014-11-26 20:12:43.990;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;2;00204B;896;Q ;2012-01-01 00:00:00.000;199520.00;2012-04-05 00:00:00.000;2;0;;2012-02-29 00:00:00.000;2010-10-01 00:00:00.000;;1;2012-01-01 00:00:00.000;IGPM1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;92459B4D-C86E-E411-B2D5-001DD8300006;2014-11-26 20:12:44.060;2014-11-26 20:12:44.060;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;2;00205B;896;Q ;2009-09-01 00:00:00.000;164806.48;;0;0;;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;;;2010-03-01 00:00:00.000;INCC1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;1E93A4D5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:12:44.137;2014-11-26 20:12:44.137;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;2;00206B;896;Q ;2007-10-01 00:00:00.000;123830.29;;0;0;;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;;;2010-03-01 00:00:00.000;INCC1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;2993A4D5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:12:44.197;2014-11-26 20:12:44.197;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;2;00207B;896;Q ;2012-04-01 00:00:00.000;155520.00;2012-08-16 00:00:00.000;2;0;;2012-04-30 00:00:00.000;2010-10-01 00:00:00.000;;1;2012-04-01 00:00:00.000;IGPM1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;3393A4D5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:12:44.253;2014-11-26 20:12:44.253;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;2;00208B;896;Q ;2011-07-01 00:00:00.000;201042.04;2011-09-02 00:00:00.000;2;0;;2011-07-28 00:00:00.000;2010-10-01 00:00:00.000;;1;2011-07-01 00:00:00.000;IGPM1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;3E93A4D5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:12:44.320;2014-11-26 20:12:44.320;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;2;00301B;896;Q ;2009-09-01 00:00:00.000;208029.45;;0;0;;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;;;2010-03-01 00:00:00.000;INCC1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;AC50DBA5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:12:44.373;2014-11-26 20:12:44.373;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;2;00302B;896;Q ;2007-10-01 00:00:00.000;141882.03;;0;0;;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;;;2010-03-01 00:00:00.000;INCC1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;7F459B4D-C86E-E411-B2D5-001DD8300006;2014-11-26 20:12:44.423;2014-11-26 20:12:44.423;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;2;00303B;896;Q ;2009-09-01 00:00:00.000;127340.33;;0;0;;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;;;2010-03-30 00:00:00.000;INCC1     ;INCC1     ;;0.00;0;0.00;0.00;0;U;88459B4D-C86E-E411-B2D5-001DD8300006;2014-11-26 20:12:44.477;2014-11-26 20:12:44.477;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;2;00305B;896;Q ;2012-03-01 00:00:00.000;206185.00;2012-05-21 00:00:00.000;2;0;;2012-04-24 00:00:00.000;2010-10-01 00:00:00.000;;1;2012-03-01 00:00:00.000;IGPM1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;1F93A4D5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:12:44.527;2014-11-26 20:12:44.527;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;2;00306B;896;Q ;2011-06-01 00:00:00.000;160836.79;2012-01-17 00:00:00.000;2;0;;2011-07-31 00:00:00.000;2010-10-01 00:00:00.000;;1;2011-06-01 00:00:00.000;IGPM2     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;2A93A4D5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:12:44.593;2014-11-26 20:12:44.593;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;2;00307B;896;Q ;2011-08-01 00:00:00.000;150000.00;2011-08-30 00:00:00.000;3;0;;2011-08-24 00:00:00.000;2010-10-01 00:00:00.000;;1;2011-08-01 00:00:00.000;IGPM1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;3493A4D5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:12:44.660;2014-11-26 20:12:44.660;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;2;00308B;896;Q ;2007-10-01 00:00:00.000;161059.32;;0;0;;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;;;2007-10-01 00:00:00.000;INCC1     ;INCC1     ;;0.00;0;0.00;0.00;0;U;3F93A4D5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:12:44.713;2014-11-26 20:12:44.713;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;2;00401B;896;Q ;2010-12-01 00:00:00.000;196460.00;;0;0;;2010-12-28 00:00:00.000;2010-10-01 00:00:00.000;;1;2010-12-01 00:00:00.000;INCC1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;AD50DBA5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:12:44.767;2014-11-26 20:12:44.767;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;2;00402B;896;Q ;2009-09-01 00:00:00.000;127228.30;;0;0;;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;;;2010-03-30 00:00:00.000;INCC1     ;INCC1     ;;0.00;0;0.00;0.00;0;U;80459B4D-C86E-E411-B2D5-001DD8300006;2014-11-26 20:12:44.820;2014-11-26 20:12:44.820;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;2;00403B;896;Q ;2007-10-01 00:00:00.000;127340.32;;0;0;;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;;;2010-03-01 00:00:00.000;INCC1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;89459B4D-C86E-E411-B2D5-001DD8300006;2014-11-26 20:12:44.877;2014-11-26 20:12:44.877;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;2;00404B;896;Q ;2007-10-01 00:00:00.000;172405.33;;0;0;;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;;;2010-03-01 00:00:00.000;INCC1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;93459B4D-C86E-E411-B2D5-001DD8300006;2014-11-26 20:12:44.933;2014-11-26 20:12:44.933;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;2;00406B;896;Q ;2007-09-01 00:00:00.000;127533.37;;0;0;;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;;;2007-09-01 00:00:00.000;INCC1     ;INCC1     ;;0.00;0;0.00;0.00;0;U;2B93A4D5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:12:44.987;2014-11-26 20:12:44.987;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;2;00407B;896;Q ;2011-11-01 00:00:00.000;153360.00;2012-02-23 00:00:00.000;2;0;;2011-11-24 00:00:00.000;2010-10-01 00:00:00.000;;1;2011-11-01 00:00:00.000;IGPM1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;3593A4D5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:12:45.043;2014-11-26 20:12:45.043;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;2;00408B;896;Q ;2010-09-01 00:00:00.000;203474.25;;0;0;;2010-10-05 00:00:00.000;2010-10-01 00:00:00.000;;1;2010-09-01 00:00:00.000;INCC1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;4093A4D5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:12:45.100;2014-11-26 20:12:45.100;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;2;00501B;896;Q ;2009-09-01 00:00:00.000;171575.24;;0;0;;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;;;2010-03-30 00:00:00.000;INCC1     ;INCC1     ;;0.00;0;0.00;0.00;0;U;78459B4D-C86E-E411-B2D5-001DD8300006;2014-11-26 20:12:45.167;2014-11-26 20:12:45.167;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;2;00502B;896;Q ;2009-09-01 00:00:00.000;128579.45;;0;0;;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;;;2010-03-01 00:00:00.000;INCC1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;81459B4D-C86E-E411-B2D5-001DD8300006;2014-11-26 20:12:45.223;2014-11-26 20:12:45.223;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;2;00503B;896;Q ;2009-09-01 00:00:00.000;122795.03;;0;0;;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;;;2010-03-01 00:00:00.000;INCC1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;8A459B4D-C86E-E411-B2D5-001DD8300006;2014-11-26 20:12:45.280;2014-11-26 20:12:45.280;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;2;00504B;896;Q ;2009-05-01 00:00:00.000;177340.12;;0;0;;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;;;2010-03-01 00:00:00.000;INCC1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;94459B4D-C86E-E411-B2D5-001DD8300006;2014-11-26 20:12:45.337;2014-11-26 20:12:45.337;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;2;00505B;896;Q ;2012-04-01 00:00:00.000;200220.00;2012-08-31 00:00:00.000;2;0;;2012-04-30 00:00:00.000;2010-10-01 00:00:00.000;;1;2012-04-01 00:00:00.000;IGPM1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;2093A4D5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:12:45.390;2014-11-26 20:12:45.390;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;2;00507B;896;Q ;2011-11-01 00:00:00.000;157673.25;2012-01-16 00:00:00.000;2;0;;2011-11-30 00:00:00.000;2010-10-01 00:00:00.000;;1;2011-11-01 00:00:00.000;IGPM1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;3693A4D5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:12:45.460;2014-11-26 20:12:45.460;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;2;00508B;896;Q ;2007-10-01 00:00:00.000;158318.43;;0;0;;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;;;2010-03-01 00:00:00.000;INCC1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;4193A4D5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:12:45.530;2014-11-26 20:12:45.530;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
